,level_0,index,Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
229,428,812,1.96810011772248,1964.72157726441,-0.358475657832299,157.120647067109,27.5213411895619,303.352291106314,826.279358560802,73.7179903425707,2825.10974271617,118.461974117453,90,5.43113465739575,63.4927958744013
230,429,977,3.95508566543113,1964.72313590505,0.169329158305529,104.01732683385,21.2017648818302,346.297203247344,478.510413085674,73.7507186835005,2720.67385235249,158.800964804275,90,10.4508929410163,71.5743563416028
231,430,789,2.86984604415292,1964.74949176548,-1.10034870711141,146.098050713361,20.6465683915073,277.938769890311,735.086540835227,79.4504475646082,2805.15851868989,309.786667359667,90,6.43189056674707,53.8061193705826
232,431,394,3.94061948712861,1964.78061623645,-0.896335403523223,84.3376352942938,20.057060806399,262.470547526478,334.700978120372,78.0716510274565,2174.61538963401,255.304190738857,0,6.90456186270845,58.5232469512333
233,432,926,3.3539451456614,1964.8014374637,-0.397448276986794,163.985672249908,23.3938894098196,276.710020592316,714.818312655383,71.2374083969903,3321.03558682663,197.328325323978,90,6.2709697855587,60.483248268205
234,433,862,3.35053853315568,1964.86477559956,1.21268974414857,96.8128972761857,21.5721276033722,284.78126016453,887.796828314815,72.871322398887,2412.68229356069,283.565145920482,90,3.64049644342301,50.2806446095633
235,434,904,2.79870334152745,1964.92040641175,-1.46775362938238,83.6732671446578,20.2698472560264,238.140328582289,153.120170531218,75.5154874286498,2250.11665121134,344.243989025044,90,7.3215708314294,52.9384384290062
236,435,276,3.86476645149309,1964.924430642,-1.12186254053535,138.69916536581,21.9096723730549,276.393919257669,176.460142342027,74.0179141927363,1630.31755022398,307.352077392185,0,7.01618193548296,67.4489848034586
237,436,591,1.53868639557829,1965.4427568684,-1.2380783398803,99.8799422770877,17.4548496525571,299.605195037928,351.105767656628,76.5364861869402,2072.87078416621,234.335085667312,90,11.649870840602,62.1097436919659
238,437,336,1.19053821315711,1965.69583470544,0.137221693942681,99.1865521493405,22.1552815917398,305.373711639228,976.488758233874,76.9863365031108,2099.21394272717,157.83185224233,0,10.0680410436868,39.1408890194315
239,438,680,2.51951416464706,1965.75243927466,-1.02290077377738,131.040015593297,24.2326177822952,260.796172041768,354.132852555617,76.5226802876237,2551.93861452323,205.460188844721,90,7.51872113603307,72.813177462115
240,439,155,4.53440999938478,1965.86679984377,-0.940463185390161,128.402011407858,23.9468675026538,269.226886106212,1013.40523688839,69.9240699193683,1768.48762173449,206.352177325116,0,5.51061907005638,67.6153114857268
241,440,39,1.19352958197572,1965.92922694261,0.483540877569615,102.959068581182,19.5667162363837,225.810222871408,871.088954822428,73.4546945165033,2335.54179171276,91.047646334499,0,7.5263983201197,38.176975316573
242,441,988,3.99100287653851,1965.98674035582,0.238349500186195,98.5188347747766,18.614239451244,302.676828912911,135.182395881103,75.259887338257,2099.7839373664,259.848376188089,90,8.0143616361181,55.1502002167687
243,442,692,3.35795810706406,1966.06746418763,1.72197121349511,131.839951856542,25.0115124487162,331.755651155629,359.127481685351,76.7215556653059,1930.88149654898,150.375760861301,90,7.73243637443001,57.8704708473239
244,443,825,1.04784437162498,1966.14244775751,-0.253372243021946,63.652301744359,26.5164685058214,282.836263500657,824.488815640635,70.1194787794758,2124.0334997342,262.349621793838,90,12.6564753039624,59.4743308398162
245,444,239,3.77119472532333,1966.42885485816,0.369126382031068,108.353708707844,18.628565575915,337.605398153037,460.772122486966,71.4489821752645,2278.27812344322,222.605916904746,0,3.64099129821248,65.3259115931839
246,445,785,2.79150429542579,1966.46462994899,0.012666609482115,121.607984239031,22.6679955712654,260.915506153743,585.435581470326,74.0780225341046,3456.540675715,139.349926469959,90,3.65575705064359,41.3093512955103
247,446,621,1.37227639853681,1966.47226507313,0.114623585758734,117.786370273943,21.3443634257426,291.856611859932,1072.48959775731,70.4389214730807,2566.4641369653,198.095265127672,90,8.94899543815317,61.5439493626017
248,447,261,2.4481422796619,1966.73389874019,-0.934405807577692,146.831715461307,23.0843970029188,298.971092218377,218.383484302481,79.6966061743982,2590.49351434338,200.006492027169,0,8.26304631374794,47.5605674480718
249,448,248,2.62994591942363,1967.01775578777,-1.38545502589771,121.412258684084,19.6841281174526,222.357071405747,118.304610430126,75.0958541876577,2299.36963227476,159.208097643555,0,6.38489033954904,61.4335585149291
250,449,191,2.58486467298177,1967.0192732383,-1.12900686562049,119.76830245303,19.1222629620212,253.583505145684,62.3445215943145,73.7583683451446,2861.17406961237,202.292687822019,0,1.49210662554395,42.2389415041878
251,450,87,2.0413521645778,1967.03752657551,-0.856356734046146,131.215489040203,21.8451439021792,341.412674813216,812.629311794083,76.0015279368089,2573.63255590374,239.241272224609,0,10.3302155269039,64.5699889936966
252,451,207,1.5449471675267,1967.17562017231,-0.626399237192715,80.3697636269497,21.3217774573081,346.755678225668,82.1842748570172,72.1374099011444,2083.80229982923,267.297948963422,0,8.3197778543044,56.790525342049
253,452,755,4.07803528921035,1967.30064529739,0.0189064211120181,59.2489286023784,18.0916900644559,268.982241512165,507.06844484606,66.7338459417645,1935.82510236417,177.067052965627,90,7.68706803330319,61.4119123810913
254,453,631,3.54751190705159,1967.43409316299,0.0040454970710599,92.8438038906359,23.5532191008226,397.151290856661,438.290234061128,75.3033941703679,2751.99820688163,196.82222775264,90,4.48624110273347,52.2357718828669
255,454,846,1.01982987323024,1967.48134424594,0.322577328711529,107.207380410225,18.0831151453032,324.982919177256,267.147525724282,67.7289672525896,2574.60344344713,256.106132613953,90,9.67007699776454,54.8239893136809
256,455,661,3.7503466359482,1967.93334168213,0.490675733604027,160.439533023519,17.2810371465678,317.672223990747,354.665467058893,79.2905873060205,2557.88260957769,208.917564328043,90,4.51259924037246,62.4750831565782
257,456,246,2.47298578889212,1968.19239369569,0.368892362072185,119.23142118597,22.4831002740133,270.084329756394,639.549774807553,68.8804679619009,2661.09717026243,215.557148489834,0,1.69413674103014,69.2512420785638
258,457,547,3.87490893074847,1968.25817429426,1.15384886718181,140.515421919812,21.0394222357905,236.546673380799,980.920587960304,72.8433442338939,2624.10984062843,179.67358118508,90,4.83055453283014,57.2050127270062
259,458,37,3.03439948276313,1968.40138797479,-0.860160658943608,61.4212965247638,23.4907229119055,316.414572148037,637.376892656562,75.0903717369656,2848.49007846398,311.052397919637,0,7.85616654701846,64.3019638481212
260,459,730,3.27388807200973,1968.40896282451,0.569592327188788,104.94329416519,22.9803908150985,291.946089580688,339.14084241244,74.8474581623836,2648.65546407945,282.835721333642,90,7.08395470158782,52.8438712603446
261,460,536,2.57904694880484,1968.41936244657,0.429898556413731,158.205289785991,20.9775610569351,290.024578920832,539.223505125814,72.3133422013974,2882.89580267322,172.855703744114,90,8.30723526963149,62.2023085103011
262,461,242,4.54306502146771,1968.7221678111,-1.824892997017,143.458270725979,23.0296644390932,294.890570137311,564.054208371552,77.8884758583493,3267.96950182595,227.387251385195,0,2.43824321411518,53.9718992177332
263,462,189,3.01299787277017,1968.86061845949,1.4629845570749,118.501893620708,21.5396081117832,351.657839717447,281.348472357103,70.6739851525196,2245.82646254295,217.481262331384,0,5.87119627818291,47.875244655886
264,463,162,2.38686824351184,1968.95308290274,1.36297192586383,115.237068215269,24.4865336366692,298.128902344027,416.220184370044,72.3420250545008,2846.75028483065,141.978230778283,0,9.33836879326558,53.4565065069084
265,464,746,3.27283977860338,1969.04480105737,-0.372698454371096,109.1171292778,19.3839785851738,306.16022714463,843.154256652464,70.1343870080189,2715.83446137969,219.350695502092,90,4.9660527969678,61.4112456362627
266,465,72,1.94002141130966,1969.62361231578,1.55002338670376,92.4193283683085,22.2446691752612,291.935734394608,565.339508132214,69.1815991618218,2757.13030348676,211.912630322441,0,9.24558543118187,40.6081026886021
267,466,982,1.98236276852439,1969.7006539993,-0.613921905405743,106.340296044248,25.1064678490582,298.200092441591,269.2691588657,74.5777344719951,2322.43252716832,302.941713124108,90,2.45492264147448,43.0728058451101
268,467,236,2.81989841368696,1969.8240151561,0.286882049295211,112.21824574468,22.3445565175226,199.654080304602,633.755930967896,74.4975042346328,2513.21282406422,214.135747898084,0,8.28055928283828,46.080346756461
269,468,712,2.34085144536387,1969.87445616628,-1.51208956921569,75.8114353824561,23.1299805692826,292.135655540189,704.338662638655,74.8624680976705,2646.85841079515,243.561500513817,90,6.9161438559491,41.5538197959191
270,469,922,3.38543794113829,1969.89017222061,0.341039753306993,57.3816048484054,21.5074009111448,277.136900847711,487.82839746417,72.6228659249689,2991.13717817783,192.702800430615,90,6.94732225184623,69.7455140115744
271,470,689,3.42499356829998,1970.49947520424,0.650830211304482,144.62515123291,24.6522905332613,264.98805913069,694.589684691281,73.8404723753085,2285.78546566676,242.723168864624,90,5.95935925446062,49.2591287329983
272,471,57,3.17576486892054,1970.51813882891,-0.0464624661562902,151.416684185638,22.2063665946037,313.627206741365,411.446771185876,73.5543672416027,2505.32548580907,205.202797305012,0,6.79367738419888,47.2949834576965
273,472,555,2.58411923770564,1970.68866902877,0.0070393435004515,141.247493935339,21.3069187444137,279.619248993945,488.015046693568,66.5786220743702,2872.9290600952,102.756576227109,90,6.9282471560355,55.0513689912721
274,473,337,2.12442441094041,1970.72635217135,-0.584762915536695,167.744937309813,20.3261743415165,274.433959229448,351.0296589227,74.4458914237412,2723.281123489,256.112081470078,0,4.89433493927083,42.2204039212825
275,474,343,2.69637563620083,1970.83085453484,0.457152752684413,150.573161508807,19.358206535348,300.063373487655,498.079196685443,70.846359206809,2539.44729608045,200.336114648065,0,10.2386533388542,77.2777281396634
276,475,898,3.28135988066835,1971.17455006116,0.889085746955476,131.087969385231,18.4127275924929,208.639321939313,752.087454582286,71.4500767299145,2975.9217216224,219.885613100156,90,5.6596689129116,58.8638546280264
277,476,263,3.52431079785454,1972.0538157705,-0.188410721313787,95.7640715832598,26.5441229294752,252.053612814301,112.459564475922,76.5401687590129,2229.63118003497,225.95738278634,0,2.86772907393732,55.4803871584365
278,477,258,2.99238771225055,1972.17630454806,1.07631555209592,90.5965833056342,19.4711833222317,241.751384232699,523.268849940388,78.9371992367015,2974.47010171116,187.852887166421,0,13.6539870540166,65.15310460698
279,478,511,3.48220554972608,1972.32028526551,1.22427062867261,133.82100390494,23.0597775081991,323.411150515647,1.66800220385312,69.6683575815664,1676.22603389788,165.884660258636,0,6.70332396205758,54.5881621809482
280,479,996,3.28060447584166,1972.37286519323,-0.97836405796245,110.533477443089,23.9575015863998,248.423046909042,740.142790953905,74.7343437045716,2662.90603954603,236.606764075378,90,4.16115398303132,67.6296841539977
281,480,802,2.89248156568802,1973.19029527069,1.08634711668393,131.391858423297,23.4686082901324,342.852348868811,830.09657360248,72.4036152772304,2246.42201556864,277.596447330117,90,9.03087244074405,52.9623114478102
282,481,770,3.75061591305705,1973.59967912959,0.486266955298686,111.770750251582,20.9696340228158,240.697635447931,318.841497722824,74.9432177464116,2733.93171250901,245.741334640701,90,6.63392401993311,58.9149951713269
283,482,27,1.97814017317886,1973.62909661136,0.762497824634026,149.372127890098,19.750577886982,232.058191344622,485.45377805732,75.6657005566096,2448.94307925134,162.493693621344,90,7.0,60.0
284,483,584,4.19940298405101,1973.75349403015,-1.67654614230256,145.866675169318,20.2188897878387,223.850527860063,464.720309729148,71.7085664198853,2474.73195057586,187.933134082573,90,1.70074775969651,72.2097389185564
285,484,456,1.94066274797628,1973.86720132354,-1.54682627597914,123.308874273479,22.5660692596665,291.028253346298,655.775885823669,69.8672602732694,2135.92172415577,246.585103826782,0,9.93827967049704,46.0147226389996
286,485,719,3.53638618793585,1974.69549704248,0.524309953657715,90.5019048338905,24.2761852300686,360.046951949513,1061.68933184614,78.0664641186144,2607.76867905247,156.521520689962,90,4.50898792644977,52.1158768158855
287,486,138,4.87425435721239,1974.91777409442,-2.16911001830505,80.7927476307746,20.6218463065478,365.18547076714,352.821223753174,75.2193596424817,1954.96444268869,293.256747521795,0,10.1289361053654,50.2600971877458
288,487,298,2.1879451699917,1975.42054844513,-2.14512688381243,98.2148990772135,24.6543355399184,312.742047073401,518.122918026358,74.7822725676594,2004.83560621509,342.978471704818,0,9.67462864244005,60.1630694249623
289,488,235,4.44721711782606,1975.49335830678,-0.0725812006180749,144.363995554261,18.4439243522737,380.452874556623,928.453715294576,67.4514896963158,2413.83696011115,301.309321650317,0,4.13464031372281,47.4078524729647
290,489,317,3.31090014263151,1975.6179828865,-1.30402676419341,123.899944663023,24.0007386900234,361.265523371482,831.256244030548,66.2212338032175,2168.30298350642,135.266581583058,0,6.72053388563432,62.0125892533378
291,490,791,3.64973882277085,1976.14623899004,-0.083407105366768,157.541399690445,22.7362007822556,307.650733813491,432.251635965793,73.4232576731326,2668.73892860516,204.844969632667,90,6.51122784161756,68.6644984395131
292,491,226,4.37109464519951,1976.34400501646,-1.13595882614662,79.2448066251202,23.4668182652653,270.299679696395,775.3058590767,76.2708018311718,2259.10094428985,178.018403299927,0,12.0118701433514,20.5716333306441
293,492,237,2.86205645955224,1976.80018663452,-1.28473023018782,130.477891487492,20.761965615127,187.562352889726,582.953980037471,69.5720345288308,1850.78748504395,170.883503477021,0,8.67399584073265,66.167001189293
294,493,736,3.04402545997966,1976.86600861261,-1.1850985356271,96.1051582858708,22.1818058753996,383.938403539122,219.180254549882,78.1456327650619,2814.38209317187,240.768043426227,90,7.13970195900345,48.3468391050559
295,494,747,2.54817676210398,1976.8684482118,-0.330065156113326,136.600341474323,25.0270390497936,280.842690211312,590.865535408712,73.5599428180161,3033.72358251432,233.705451355879,90,3.98006783184224,43.1074897315025
296,495,672,2.98566074838101,1977.11268046194,0.0734019018279283,118.70128772284,19.545168686511,288.919534475008,521.682902930698,74.9282473739222,1955.43788700419,291.125378877938,90,6.93053823619134,47.9892491046354
297,496,801,2.87837400526784,1977.12650436177,0.0403263119174427,118.753778687839,21.4608169459308,319.249878232552,558.711629458925,68.0057716190157,2294.2629128926,248.344638490162,90,5.41686467068028,45.7084802127863
298,497,324,3.56148494010186,1977.21312960649,-1.0097345057592,84.9460130469916,23.0762350873028,246.969923215205,510.817114908729,69.7838076302153,3142.98713776264,203.497740621832,0,7.74883645272893,57.9197600595231
299,498,274,2.17381532740343,1977.30295613974,-0.739422826309476,133.221866077983,23.2756225197549,277.645391410892,239.456053424388,69.4200071574436,2971.01378300192,279.281756596437,0,4.8478031943555,56.6928592975093
300,499,34,5.09899308958125,1977.33904724926,2.51996737595501,132.343059816683,25.3970009790122,286.55643085455,690.364835735948,72.3416397334948,1386.57897293013,271.901393688095,90,10.0,57.0
301,500,959,3.11263937349818,1977.56232032216,0.0290523358377685,115.389521470393,18.5767968842339,304.533285520912,581.932325850059,73.5376629806048,2351.87325484911,126.075224434762,90,5.61208166383064,58.6550724091731
302,501,893,2.15067956523653,1977.58629007727,0.294503650393728,110.254769912433,21.1097511491494,285.896812331237,111.378551529127,71.6063397938406,3295.93556468041,279.153338223654,90,7.24381031357827,59.824602326901
303,502,783,1.42418931259579,1977.62165679058,-1.86594284121564,135.71422441298,18.5158944860288,318.436305158823,171.677775516503,72.9660913453281,2220.73356603451,131.882737681409,90,7.01000948751548,66.16522928216
304,503,965,2.04111266686775,1977.66179464806,0.235067545967499,169.09163392551,22.1283878813565,243.067123326243,793.650289172177,79.3039877637456,2399.30132171476,161.751860037104,90,7.82756226481558,65.0774794618762
305,504,245,2.86874476212113,1977.68827695531,-1.78826279497033,95.9312457614944,26.896739192838,251.076784439589,188.700370196559,75.6588948864293,2504.3639389918,158.651713153703,0,7.11009898226865,60.1955627779308
306,505,268,2.82057107273728,1977.90750344289,1.63918347909937,64.0193970993514,23.645487478657,329.299043521436,314.037548777853,73.8326448437557,3548.05473088242,277.118039071662,0,10.2996564468984,78.4434948657669
307,506,788,2.77251261261336,1978.11453080679,0.607962870308162,106.598532856697,19.4554628073017,248.225385900268,594.552990017443,76.5672776560613,2524.74241713539,283.811489399985,90,6.23671458912071,50.0312610610058
308,507,502,2.5814273590627,1978.19790622167,0.734036801186291,164.56824254661,22.9321990136105,234.477874895361,790.487927481141,76.0686725968718,3113.39189210362,262.238842815984,0,3.51554212371561,28.3824774111668
309,508,554,2.88459247270865,1978.40895188948,1.39610635679027,160.177822781419,22.2200973690298,320.850106173487,407.5469253268,71.543910881116,2587.23198523237,165.01903592715,90,3.92992470728364,51.7838679497617
310,509,94,2.14855771403367,1978.55316047838,0.500230967459636,144.160097753681,21.0156185020504,313.02346719827,355.291453474395,69.5606356074802,3277.66085324609,175.901628041114,0,1.45037472772178,54.9889347528826
311,510,824,2.89310097054061,1978.94131798102,1.14332228196111,116.796585451808,19.4843660622049,288.247731867025,350.439453618653,72.3920508475712,2460.99741783141,207.55617085543,90,12.1243106348491,49.725199267657
312,511,578,3.58141043632616,1979.23219674808,1.08648740937911,69.8205036721406,18.5507647880834,314.731349759315,77.4620203252072,76.5430196319349,2395.41706654877,75.831811689797,90,6.08532569551974,58.9734211415143
313,512,662,4.70624300870484,1979.26892643828,-0.248947146468602,152.06199899328,25.0508478422231,382.759808010711,465.201284406385,69.8676496836436,2856.82120850119,289.834682999616,90,7.44666746674708,69.6525852780724
314,513,917,2.6784589704772,1979.3064764653,-1.24829856357745,103.340742334975,20.4746612978249,298.927841656092,639.888389439512,70.5059126098872,2567.99299167857,201.672720150823,90,5.20656560328068,53.4603324048749
315,514,11,2.91967783631954,1980.0,-0.520614147393152,129.0,21.25,300.0,470.0,73.3333333333333,2455.55555555555,220.0,0,9.0,60.0
316,515,257,1.87443774064117,1980.26691852593,1.37636987181377,129.261261570576,21.5218878645169,301.127433661447,165.776504169512,70.5175930322505,2779.92540493046,239.272824660186,0,9.29168615566737,29.7458490622059
317,516,329,2.89020336273897,1980.30155350259,-0.460585750488999,130.165094258747,25.2375295937469,246.067420747218,212.518314203823,76.4521192387676,2421.75495874827,137.077689814885,0,11.5650450757625,69.5168324889084
318,517,282,1.81968256105181,1980.60568187103,0.318450858898711,122.859744444007,27.5194705314622,318.390349822673,402.447483855695,70.6171872797889,2784.28949091957,186.945958638482,0,9.55608137085258,58.0990914151626
319,518,934,2.63318137424405,1980.68053675691,-1.21116788238473,192.334469461448,20.6249662507103,332.949266889318,910.544705074387,72.0310250246806,3477.62583099656,301.217753495967,90,6.84522462341399,65.1300871392267
320,519,430,3.17440381850667,1980.82378781207,-0.850543011474921,81.1625350928765,21.7873577982317,322.371649230874,233.898870767846,73.7898208065507,2219.14260496993,200.414215488095,0,3.71788447348824,48.9553854235276
321,520,601,2.54774575344225,1980.85499665504,-0.0350510198516791,112.169653762638,23.0215867230004,307.818626850202,1133.44794057603,73.6899970800352,2859.46492693206,162.772501179589,90,7.62025547291035,47.0662066643826
322,521,395,2.38641036879148,1980.95645245518,0.033251196456327,112.821548651682,22.1953770152588,241.218582192284,580.077567358432,70.0123956919693,2413.38596868224,108.299573204274,0,12.6348439506841,37.5473728604751
323,522,192,4.37641507619867,1981.01021323748,-0.522073659769591,43.1325831098637,21.0550553165595,247.317883326157,466.675682549654,67.4946394790815,2713.53237348712,173.351772706789,0,9.50136307348564,57.5572830984859
324,523,645,1.87808573083453,1981.22400085542,0.378914418476846,101.565618195796,18.4244351823738,277.145772824206,900.558465493475,75.663135224134,2062.3040114039,210.333705529285,90,3.06774808451591,56.4240920862104
325,524,265,1.70409738054558,1981.38533642561,0.631535049429473,101.388796031332,17.5979900615823,254.051210871064,798.628523039836,73.8339844459517,2099.72990443094,134.477174090713,0,10.0469989608679,46.8425085477824
326,525,829,2.58112933447027,1981.46027767987,-0.911935512338507,147.555096024181,27.3415177030753,218.879859026962,160.971704333223,71.9930606877649,2999.54994517905,264.167191690595,90,4.43400554151569,52.9847318290191
327,526,903,3.58242628401914,1981.62562853414,-1.84690339829317,91.4797211848331,18.6860476883599,257.683616118537,505.951020642013,71.4717835032768,2925.79973026076,187.134922813056,90,6.93935148778421,57.6703008447362
328,527,459,2.87456281314618,1981.6605911321,-2.03885994735845,146.971836872681,28.9074700337636,259.141150634916,1063.83644103974,66.2652899557179,2680.40656706258,218.448971178019,0,5.96544473573666,53.5969216757399
329,528,255,3.13484173928598,1982.01119461129,0.226203455235217,91.4938121418094,22.9124659741369,268.50387451374,805.136485389073,73.0974925743318,2186.78120931956,199.31199529086,0,10.1991975311829,60.6317011298399
330,529,886,3.02451675879736,1982.26920630766,-0.142391382238832,72.2542696658214,25.4563618363588,221.818418828537,406.606913691542,77.1527666411263,2213.67460311126,230.014020221144,90,7.52064518002759,66.6188482449046
331,530,697,3.35971623754193,1982.29589887816,-0.35079120578251,130.845821211951,25.0744153498455,271.586634049763,532.348088599547,73.3374783750709,2730.75740117014,269.354084073463,90,9.28202351128364,45.4650409505766
332,531,300,4.47496806293813,1982.37772918258,1.25051573946476,102.653478282968,20.0695917674627,257.782207483641,814.741122421943,78.6294220794367,2748.40573497012,220.730316436144,0,7.50182052593073,71.5700279320292
333,532,366,2.40327539423442,1982.38410861486,0.657064435894932,117.013695715502,22.540928339852,267.887908320983,808.689664922965,78.8912875657984,1741.14668562571,240.184878543313,0,9.69915557495132,79.8080906230498
334,533,167,3.58404651415895,1982.60120459074,-0.703344106169694,73.4026600251467,25.6005476346391,289.542355048226,347.838507448585,76.0992002155958,2938.12302602529,195.370410436975,0,5.11747660643704,34.7815437244487
335,534,658,3.66894427245532,1982.69648444695,-1.16636582715055,94.9952449276288,22.9343007681468,319.603443432024,301.836280058546,73.6978284576263,2102.62072494521,223.397881172835,90,6.27284457394808,47.3224372105041
336,535,323,2.82898421652908,1983.14550359502,0.638207525053326,61.074494211447,22.9229218656282,278.850417930286,955.74537964836,69.7487989864456,2851.63184588718,290.577049884712,0,6.48484901102156,39.3342619423881
337,536,452,2.08608583373857,1983.42253369106,-0.0782579905417921,96.8857623880202,20.4903001990124,274.267099371807,769.383767062046,73.4286726004267,2551.26658498519,190.042400223027,0,8.58612214880265,79.7372500838042
338,537,463,2.42479825895202,1983.45205671697,0.866999217120023,103.222955782862,18.0098226694974,243.580494239989,733.269062091922,71.3313640263359,3305.28692200448,200.302003406982,0,5.53676242927041,69.81922958875
339,538,664,2.41958939852035,1983.72540086515,-1.92962027721908,113.880736269058,19.849634196698,215.737021154248,422.627857186528,74.2170947539433,1706.64017002432,112.894188331766,90,5.2049781474949,50.5725481016117
340,539,186,1.44147777245473,1984.14435684042,1.04947410029348,107.938101044249,21.292585798976,299.924620122131,533.792220906905,74.5664758439449,2409.33526970145,255.593733217751,0,8.14741624959823,38.1519720553399
341,540,333,2.3346238040805,1984.31451257472,-1.28074927461467,56.6365671681498,26.3721759765259,274.873467149105,312.585303788893,71.7026683829476,2122.1016550701,195.297698781274,0,2.89697319666308,65.0996179284066
342,541,331,1.5631707753031,1984.39556020526,0.988025157762197,132.985798504881,18.4802693809481,323.263870274423,318.165864715843,72.0723644922996,1637.08557687957,260.051487840093,0,5.05760889137234,36.0772962867338
343,542,744,1.72284945355877,1984.4208503677,-0.524421728169063,105.275269076804,19.7572694083409,292.967973898256,105.769159580624,75.3980455241554,2263.70179592265,193.691291215312,90,10.3878698164387,68.4673062858489
344,543,197,2.70816604469306,1984.50529585003,1.00337714213612,125.967504582521,18.1484639733653,351.025423202367,305.235155291159,73.1814103837349,2044.51696823482,239.568622036349,0,7.07875404206124,78.1791533623566
345,544,43,1.29816724555935,1984.51137289759,2.01635345647936,130.942797937247,21.8292399010645,288.95209880887,161.007718499953,74.6809132551444,2526.81425574501,228.867719644237,0,8.94689112067868,72.0845940916646
346,545,339,2.87068148190978,1984.83947488631,0.554644913833693,117.290318644143,20.5553436058626,233.417883943816,1120.68496993117,70.7779638927263,2347.00963535982,108.342434879056,0,1.56561345806319,40.4719108616351
347,546,813,2.4562612115242,1984.95403030626,-0.34846679897196,130.912608010069,23.9621653802347,246.96841221119,276.827019945427,73.1371888079156,2150.82883341921,126.966998219946,90,11.7044040571553,53.7441926771215
348,547,496,2.21958861212941,1984.97869104732,1.2790409400512,119.143039967605,27.8131831807932,344.33595601791,490.219201614959,75.0693029303878,2500.4506087152,228.023653814239,0,12.1787950272978,45.7598999582884
349,548,821,2.40030259229468,1984.9917576389,-1.14008868650316,119.710269220734,22.1328471063105,306.464884337255,850.294488093022,66.9272047007435,1824.84437059857,238.064718130207,90,8.70271482534788,61.5605206911401
350,549,634,2.00714056084068,1985.03609399135,1.37717517645195,151.216532134421,20.4969313529547,354.013225610112,201.130806232124,76.0577751276765,2573.98026747571,151.145223195283,90,7.92160053149166,63.9641807630242
351,550,411,2.46923673489277,1985.1029796305,2.20049444883424,115.221631606092,19.097143463045,266.827139525339,491.457055440092,75.0104008505943,3267.82552696049,130.573915492417,0,3.09051450969079,52.2612402121109
352,551,70,3.12666059634732,1985.37632674925,0.906826461694954,122.027950485535,22.6877653304713,247.090686428188,202.395245625015,67.6480612318363,1780.63138638265,198.685795025871,0,8.48906022674753,23.8981957702763
353,552,537,1.9669113644622,1985.42581702528,-0.489444560109074,147.191116230032,23.988949877368,327.438290737015,450.398675484201,71.887367337635,2619.8542152743,140.699648426427,90,7.62836853727327,64.1964594550142
354,553,53,4.25637632736662,1985.43627389172,-0.782651445763059,86.2580477765799,21.3510430299661,240.093794136484,61.3178549317505,71.5960274616026,3156.30010328437,279.646443441237,0,6.25505768443793,32.878738287025
355,554,515,3.36950376500901,1985.68977413962,2.27278525104308,76.2567998690835,20.6254183885361,343.506974431583,197.238383970138,73.2842558523516,2044.37932801586,197.295886073569,0,8.10298863153903,62.6977177775383
356,555,588,3.55003786197104,1985.89744823565,0.0791539159208748,143.639701889278,19.6372720164435,243.238936220425,522.057601606316,74.4290499678018,2413.4920876101,189.05029870232,90,4.0760530086027,57.4999880871272
357,556,678,1.82710467054674,1985.99575671806,-0.457300788946753,55.357622934803,22.0559589444607,268.104579238722,1291.34011463545,71.8861156770626,2675.14315662692,149.376123374953,90,7.61587354148539,64.6192384036872
358,557,126,2.75701624775771,1986.13144332681,-0.216406204054059,103.17644327817,21.6278018720638,299.045889387724,852.59958459575,76.2141007700111,2945.92158455737,243.825970799259,0,2.27175435300816,45.7138087580006
359,558,677,1.73524807973555,1986.15648800295,0.362841206945466,86.9648005376727,20.8502545885128,244.897664993693,315.234693245364,75.3736363413759,1677.73941749418,246.176820170071,90,7.57536199123197,63.4820758460212
360,559,782,2.39861211618131,1986.168146378,0.83296451658655,89.4451779769872,22.7107253257495,293.617654718534,531.150642656115,70.3073266087311,2256.85842272096,262.072287222785,90,7.18418358631983,67.0526278753125
361,560,105,3.49016173689906,1986.34011019485,1.56815943952598,93.7485541276624,24.5932719990938,338.101358737812,76.6826934074773,76.1793827185123,2605.94963387025,261.819467829254,0,3.70851518297216,78.3800055468162
362,561,44,2.13444614423682,1986.34905262266,0.210066434696549,95.0890218408534,19.3649257190022,205.499760973999,196.357642664904,76.340207250164,2459.52452600309,289.957141572361,0,3.74662497721847,57.997772182102
363,562,609,3.96163268822626,1986.52564733913,-0.408472723749887,109.180479169777,23.3043098286107,304.346690286728,367.982345678449,77.3363073804463,2538.10629895344,199.000737515323,90,10.3706076775882,62.7356783941924
364,563,88,3.55241804852583,1986.55243996333,0.236839740055556,102.614962309456,17.7515310835964,256.335929683774,414.212654658843,72.5137471809204,2427.7269226661,277.746898334632,0,7.01662242248013,48.6676443864594
365,564,398,4.1317371439897,1986.9445606882,0.328570069573039,113.274521191489,21.4608088069655,352.468941123471,396.741073788963,71.1693999782754,2427.56268779948,334.882068372288,0,10.8729401578873,76.9455805453256
